Incident_ID;Agency;Offense;Street;City;State;Zipcode;Forcible;Date_of_Report;Hour_of_Report;Date_of_Occurrence;Hour_of_Occurrence;Date_Found;Hour_Found;Reported_As;Premise_Description;Weapon_Description;Victim_Age;Victim_Race;Victim_Gender;Latitude;Longitude;geo_point_2d
158440;CHPD;ANIMAL CALL;1800 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;;2018-05-26;4:07:00 PM;2018-05-26;4:07:00 PM;2018-05-26;4:07:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.96615208;-79.05907458;35.96615208,-79.05907458
156071;CHPD;ANIMAL CALL;1810 S LAKESHORE DR;CHAPEL HILL;NC;27514;N;2018-03-24;2:31:00 PM;2018-03-24;2:31:00 PM;2018-03-24;2:31:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.94046444;-79.03799667;35.94046444,-79.03799667
153727;CHPD;ANIMAL CALL;115 ISLEY ST;CHAPEL HILL;NC;27516;N;2018-01-17;12:11:00 AM;2018-01-17;12:09:00 AM;2018-01-17;12:11:00 AM;ANIMAL;OTHER RESIDENCE - OTHER DWELLING;;;;;35.91923124;-79.05753398;35.91923124,-79.05753398
151594;CHPD;ANIMAL CALL;216 N GRAHAM ST;CHAPEL HILL;NC;27516;N;2017-11-11;12:08:00 PM;2017-11-11;12:08:00 PM;2017-11-11;12:08:00 PM;ANIMAL;OTHER RESIDENCE - SINGLE FAMILY DWELLING;;;;;35.91253113;-79.06525073;35.91253113,-79.06525073
151586;CHPD;ANIMAL CALL;100 VINTAGE DR/CABERNET DR;CHAPEL HILL;NC;27516;N;2017-11-11;6:46:00 AM;2017-11-11;6:46:00 AM;2017-11-11;6:46:00 AM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.95361421;-79.06607372;35.95361421,-79.06607372
151404;CHPD;ANIMAL CALL;143 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2017-11-05;7:47:00 AM;2017-11-05;7:47:00 AM;2017-11-05;7:47:00 AM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.91221384;-79.05811276;35.91221384,-79.05811276
133635;CHPD;ANIMAL CALL;200 KIRKWOOD DR;CHAPEL HILL;NC;27514;N;2016-09-22;10:32:00 PM;2016-09-22;10:32:00 PM;2016-09-22;10:32:00 PM;ANIMAL;HOME OF VICTIM - SINGLE FAMILY;;;A;M;35.94687539;-79.02219783;35.94687539,-79.02219783
132169;CHPD;ANIMAL CALL;1800 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2016-08-19;3:22:00 PM;2016-08-19;3:22:00 PM;2016-08-19;3:22:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.93630991;-79.02699929;35.93630991,-79.02699929
127091;CHPD;ANIMAL CALL;415 HILLSBOROUGH ST;CHAPEL HILL;NC;27514;N;2016-04-28;7:32:00 AM;2016-04-28;7:30:00 AM;2016-04-28;7:31:00 AM;ANIMAL;OPEN LAND AREAS;;31;B;M;35.91938887;-79.05138151;35.91938887,-79.05138151
119588;CHPD;ANIMAL CALL;104 HANSER CT;CHAPEL HILL;NC;27516;N;2015-11-21;4:16:00 PM;2015-11-21;4:16:00 PM;2015-11-21;4:16:00 PM;ANIMAL;OPEN LAND AREAS;;;;;35.89070037;-79.07033056;35.89070037,-79.07033056
119498;CHPD;ANIMAL CALL;201 S ESTES DR;CHAPEL HILL;NC;27514;;2015-11-19;7:17:00 PM;2015-11-19;7:17:00 PM;2015-11-19;7:17:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.92757702;-79.03012534;35.92757702,-79.03012534
163376;CHPD;ANIMAL CHECK WELL BEING;845 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27516;N;2018-10-02;6:52:00 PM;2018-10-02;6:48:00 PM;2018-10-02;6:52:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.92801685;-79.05413641;35.92801685,-79.05413641
127181;CHPD;ANIMAL COMPLAINT;101 CULBRETH PARK DR;CHAPEL HILL;NC;27516;N;2016-04-29;11:19:00 PM;2016-04-27;2:00:00 PM;2016-04-27;3:00:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;23;B;F;35.89158811;-79.06434377;35.89158811,-79.06434377
160644;CHPD;ANIMAL CONCERN;132 JOHNSON ST;CHAPEL HILL;NC;27516;N;2018-07-22;9:32:00 AM;2018-07-22;9:25:00 AM;2018-07-22;9:32:00 AM;ANIMAL;HOME OF VICTIM - SINGLE FAMILY;;75;B;F;35.90471095;-79.06900013;35.90471095,-79.06900013
123403;CHPD;ANIMAL CONCERN;7 AMITY CT;CHAPEL HILL;NC;27516;;2016-02-17;3:48:00 PM;2016-02-17;4:00:00 AM;2016-02-17;3:48:00 PM;ANIMAL;OTHER RESIDENCE - OTHER DWELLING;;;;;35.91326929;-79.06122506;35.91326929,-79.06122506
146442;CHPD;ANIMAL CRUELTY;310 W FRANKLIN ST;CHAPEL HILL;NC;27516;;2017-07-09;6:01:00 PM;2017-07-09;6:00:00 PM;2017-07-09;6:01:00 PM;ANIMAL;RESTAURANT;;;;;35.91151182;-79.06009919;35.91151182,-79.06009919
138514;CHPD;ANIMAL CRUELTY;245 ERWIN RD;CHAPEL HILL;NC;27514;N;2017-01-07;10:53:00 PM;2017-01-07;10:52:00 PM;2017-01-07;10:53:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.9513629;-79.01741032;35.9513629,-79.01741032
155790;CHPD;ANIMAL DISPATCH;314 LINDSAY ST;CHAPEL HILL;NC;27516;N;2018-03-15;7:06:00 PM;2018-03-15;7:06:00 PM;2018-03-15;7:06:00 PM;ANIMAL;HOME OF VICTIM - SINGLE FAMILY;;;;;35.91432569;-79.06066864;35.91432569,-79.06066864
157906;CHPD;ANIMAL LOCKED IN VEHICLE;1800 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2018-05-12;12:22:00 PM;2018-05-12;12:22:00 PM;2018-05-12;12:22:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.93630991;-79.02699929;35.93630991,-79.02699929
158752;CHPD;ANIMAL RESCUE;142 KINGSBURY DR;CHAPEL HILL;NC;27514;;2018-06-02;9:04:00 PM;2018-06-02;9:04:00 PM;2018-06-02;9:04:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;72;W;F;35.96461724;-79.0486685;35.96461724,-79.0486685
156945;CHPD;ABANDONED DOGS;1710 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2018-04-18;8:07:00 AM;2018-04-18;8:06:00 AM;2018-04-18;8:06:00 AM;ANIMAL;PARKING LOT/AREA;;54;W;M;35.93533478;-79.02881461;35.93533478,-79.02881461
140513;CHPD;ABANDONED DOGS;2 SHEPHERD LN;CHAPEL HILL;NC;27514;N;2017-02-18;10:30:00 AM;2017-02-18;10:25:00 AM;2017-02-18;10:30:00 AM;ANIMAL;PARKING LOT/AREA;;27;B;M;35.92473908;-79.03191859;35.92473908,-79.03191859
169192;CHPD;ABANDONED DOGS;811 CHURCHILL DR;CHAPEL HILL;NC;27517;;2019-03-25;1:33:00 PM;2019-03-25;1:00:00 PM;2019-03-25;1:15:00 PM;ANIMAL;;;;;;35.9247352;-79.01252445;35.9247352,-79.01252445
157880;CHPD;ABANDONED DOGS;220 BARCLAY RD;CHAPEL HILL;NC;27516;N;2018-05-11;5:09:00 PM;2018-05-11;5:03:00 PM;2018-05-11;5:09:00 PM;ANIMAL;HOME OF VICTIM - SINGLE FAMILY;;36;W;M;35.9284551;-79.06157181;35.9284551,-79.06157181
176340;CHPD;ABANDONED DOGS;123 NOTTINGHAM DR;CHAPEL HILL;NC;27517;;2019-11-07;1:58:00 AM;2019-11-07;1:00:00 AM;2019-11-07;1:58:00 AM;ANIMAL;;;;;;35.93082105;-79.00438043;35.93082105,-79.00438043
170679;CHPD;ABANDONED DOGS;101 BUENA VISTA WAY;CHAPEL HILL;NC;27514;;2019-05-10;10:27:00 PM;2019-05-10;10:20:00 PM;2019-05-10;10:27:00 PM;ANIMAL;;;;;;35.95472474;-79.05265202;35.95472474,-79.05265202
158598;CHPD;ABANDONED DOGS;101 PINEGATE CIR;CHAPEL HILL;NC;27514;N;2018-05-30;2:25:00 PM;2018-02-01;2:25:00 PM;2018-05-30;2:25:00 PM;ANIMAL;HOME OF VICTIM - OTHER DWELLING;;26;B;F;35.94860558;-79.00804783;35.94860558,-79.00804783
143415;CHPD;ABANDONED DOGS;105 WEATHERSTONE DR;CHAPEL HILL;NC;27514;;2017-04-25;5:36:00 PM;2017-04-25;5:35:00 PM;2017-04-25;5:36:00 PM;ANIMAL;OTHER RESIDENCE - OTHER DWELLING;;;;;35.96471483;-79.0463061;35.96471483,-79.0463061
138072;CHPD;ABANDONED DOGS;209 RIDGECREST DR;CHAPEL HILL;NC;27514;N;2016-12-28;11:22:00 PM;2016-12-28;11:21:00 PM;2016-12-28;11:22:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.94053305;-79.03092533;35.94053305,-79.03092533
134664;CHPD;BARKING DOG;308 HEMLOCK DR;CHAPEL HILL;NC;27517;;2016-10-14;8:47:00 PM;2016-10-14;8:46:00 PM;2016-10-14;8:47:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.92963123;-79.01880145;35.92963123,-79.01880145
129769;CHPD;BARKING DOG;5639 OLD CHAPEL HILL RD;DURHAM;NC;27707;;2016-06-28;7:34:00 AM;2016-06-28;7:15:00 AM;2016-06-28;7:33:00 AM;ANIMAL;HOME OF OFFENDER - OTHER DWELL;;;;;35.9446632;-79.00178819;35.9446632,-79.00178819
127588;CHPD;BARKING DOG;209 RIDGECREST DR;CHAPEL HILL;NC;27514;;2016-05-08;10:55:00 AM;2016-05-08;8:20:00 AM;2016-05-08;10:54:00 AM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.94053308;-79.0309253;35.94053308,-79.0309253
127381;CHPD;BARKING DOG;91 CEDAR HILLS CIR;CHAPEL HILL;NC;27514;;2016-05-04;1:27:00 AM;2016-05-04;1:20:00 AM;2016-05-04;1:25:00 AM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;66;W;M;35.95696165;-79.0437747;35.95696165,-79.0437747
122080;CHPD;BARKING DOG;1250 EPHESUS CHURCH RD;CHAPEL HILL;NC;27517;;2016-01-19;7:26:00 PM;2016-01-19;7:26:00 PM;2016-01-19;7:26:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.93419596;-79.02097366;35.93419596,-79.02097366
121000;CHPD;BARKING DOG;1105 NC 54;CHAPEL HILL;NC;27514;N;2015-12-27;7:14:00 AM;2015-12-27;7:14:00 AM;2015-12-27;7:14:00 AM;ANIMAL;OTHER RESIDENCE - OTHER DWELLING;;;;;35.89958948;-79.06842429;35.89958948,-79.06842429
174493;CHPD;BARKING DOGS;1204 ROOSEVELT DR;CHAPEL HILL;NC;27514;;2019-09-13;8:13:00 PM;2019-09-13;5:00:00 PM;2019-09-13;8:13:00 PM;ANIMAL;;;71;W;F;35.92461529;-79.03670594;35.92461529,-79.03670594
167791;CHPD;BARKING DOGS;625 TINKERBELL RD;CHAPEL HILL;NC;27517;;2019-02-12;12:27:00 AM;2019-02-12;12:00:00 AM;2019-02-12;12:01:00 AM;ANIMAL;;;;;;35.930736;-79.01104227;35.930736,-79.01104227
161277;CHPD;BARKING DOGS;219 N ROBERSON ST;CHAPEL HILL;NC;27516;N;2018-08-09;7:10:00 PM;2018-08-09;7:00:00 PM;2018-08-09;7:10:00 PM;ANIMAL;OTHER RESIDENCE - OTHER DWELLING;;69;B;M;35.91281839;-79.0642767;35.91281839,-79.0642767
155018;CHPD;BARKING DOGS;203 N GRAHAM ST;CHAPEL HILL;NC;27516;N;2018-02-22;11:52:00 PM;2018-02-22;11:50:00 PM;2018-02-22;11:50:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.91147291;-79.06531151;35.91147291,-79.06531151
153431;CHPD;BARKING DOGS;203 N GRAHAM ST;CHAPEL HILL;NC;27516;N;2018-01-08;7:58:00 PM;2018-01-08;7:40:00 PM;2018-01-08;7:41:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.91147291;-79.06531151;35.91147291,-79.06531151
152062;CHPD;BARKING DOGS;203 N GRAHAM ST;CHAPEL HILL;NC;27516;N;2017-11-25;11:02:00 PM;2017-11-25;11:02:00 PM;2017-11-25;11:02:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.91147291;-79.06531151;35.91147291,-79.06531151
151466;CHPD;ANIMAL CRUELTY;203 N GRAHAM ST;CHAPEL HILL;NC;27516;N;2017-11-06;10:45:00 PM;2017-11-06;10:45:00 PM;2017-11-06;10:45:00 PM;ANIMAL;HOME OF OFFENDER - OTHER DWELL;;;;;35.91147291;-79.06531151;35.91147291,-79.06531151
151001;CHPD;ANIMAL CRUELTY;203 N GRAHAM ST;CHAPEL HILL;NC;27516;N;2017-10-27;7:40:00 AM;2017-10-27;7:40:00 AM;2017-10-27;7:40:00 AM;ANIMAL;HOME OF OFFENDER - OTHER DWELL;;;;;35.91147291;-79.06531151;35.91147291,-79.06531151
150902;CHPD;ANIMAL CRUELTY;203 N GRAHAM ST;CHAPEL HILL;NC;27516;;2017-10-24;8:14:00 PM;2017-10-24;8:14:00 PM;2017-10-24;8:14:00 PM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.91147291;-79.06531151;35.91147291,-79.06531151
150077;CHPD;ANIMAL CRUELTY;803 BRANCH ST;CHAPEL HILL;NC;27516;N;2017-10-05;12:38:00 AM;2017-10-05;12:38:00 AM;2017-10-05;12:38:00 AM;ANIMAL;HOME OF OFFENDER - SINGLE FAMI;;;;;35.92956832;-79.05965495;35.92956832,-79.05965495
126503;CHPD;CHECK ON ANIMAL`S WELL BEING;100 MARRIOTT WAY;CHAPEL HILL;NC;27517;;2016-04-18;12:15:00 AM;2016-04-18;12:15:00 AM;2016-04-18;12:15:00 AM;ANIMAL;PARKING LOT/AREA;;;;;35.9010078;-79.00973091;35.9010078,-79.00973091
166749;CHPD;CHECK WELL-BEING OF DOG;106 FORSYTH DR;CHAPEL HILL;NC;27517;;2019-01-12;5:18:00 PM;2019-01-12;5:18:00 PM;2019-01-12;5:18:00 PM;ANIMAL;;;;;;35.94101261;-79.01327074;35.94101261,-79.01327074
165957;CHPD;CRUELTY TO AN ANIMAL;121 GRAYLYN DR;CHAPEL HILL;NC;27516;;2018-12-15;5:03:00 AM;2018-12-15;4:03:00 AM;2018-12-15;5:03:00 AM;ANIMAL;;;;;;35.88017073;-79.07131556;35.88017073,-79.07131556
160616;CHPD;CRUELTY TO ANIMALS;746 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;N;2018-07-21;1:52:00 PM;2018-07-21;12:30:00 PM;2018-07-21;1:30:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.92427479;-79.05434837;35.92427479,-79.05434837
173621;CHPD;CRUELTY TO ANIMALS (CITY ORDINANCE);150 E FRANKLIN ST;CHAPEL HILL;NC;27514;;2019-08-18;10:09:00 AM;2019-08-18;10:00:00 AM;2019-08-18;10:05:00 AM;ANIMAL;;;;;;35.91325427;-79.05346397;35.91325427,-79.05346397
172624;CHPD;CRUELTY TO ANIMALS (CITY ORDINANCE);928 EDGEWATER CIR;CHAPEL HILL;NC;27516;;2019-07-14;10:32:00 PM;2019-07-14;10:32:00 PM;2019-07-14;10:32:00 PM;ANIMAL;;;;;;35.88201015;-79.06868714;35.88201015,-79.06868714
170220;CHPD;CRUELTY TO ANIMALS (CITY ORDINANCE);443 RIDGEFIELD RD;CHAPEL HILL;NC;27517;;2019-04-26;9:32:00 PM;2019-04-26;9:20:00 PM;2019-04-26;9:32:00 PM;ANIMAL;;;;;;35.92548871;-79.02428601;35.92548871,-79.02428601
145550;CHPD;CRUELTY TO ANIMALS (CITY ORDINANCE);1202 RALEIGH RD;CHAPEL HILL;NC;27517;;2017-06-15;4:26:00 PM;2017-06-15;4:26:00 PM;2017-06-15;4:26:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.90858595;-79.02673719;35.90858595,-79.02673719
129070;CHPD;CRUELTY TO ANIMALS (CITY ORDINANCE);1801 FORDHAM BLVD;CHAPEL HILL;NC;27514;N;2016-06-11;6:27:00 PM;2016-06-11;6:27:00 PM;2016-06-11;6:27:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.9448229;-79.0126758;35.9448229,-79.0126758
128820;CHPD;CRUELTY TO ANIMALS (CITY ORDINANCE);1216 RALEIGH RD;CHAPEL HILL;NC;27517;N;2016-06-06;4:44:00 PM;2016-06-06;4:24:00 PM;2016-06-06;4:40:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.90804595;-79.02427825;35.90804595,-79.02427825
124617;CHPD;CRUELTY TO ANIMALS (CITY ORDINANCE);100 HOWELL LN;CHAPEL HILL;NC;27514;;2016-03-09;8:27:00 PM;2016-03-09;8:27:00 PM;2016-03-09;8:27:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.92255996;-79.03878275;35.92255996,-79.03878275
114335;CHPD;CRUELTY TO ANIMALS (CITY ORDINANCE);105 E FRANKLIN ST;CHAPEL HILL;NC;27514;N;2015-07-15;8:13:00 PM;2015-07-15;8:13:00 PM;2015-07-15;8:13:00 PM;ANIMAL;PARKING LOT/AREA;;;;;35.9132543;-79.0555913;35.9132543,-79.0555913
169611;CHPD;DEER EUTHANIZED;N ESTES DR@LIBRARY DR;CHAPEL HILL;NC;27514;;2019-04-07;8:57:00 PM;2019-04-07;8:57:00 PM;2019-04-07;8:57:00 PM;ANIMAL;;;;;;35.930106;-79.036821;35.930106,-79.036821
171531;CHPD;DISPATCH ANIMAL;2436 SPRINGVIEW TRL;CHAPEL HILL;NC;27514;;2019-06-06;6:46:00 PM;2019-06-06;6:46:00 PM;2019-06-06;6:46:00 PM;ANIMAL;;;;;;35.95132718;-79.02493417;35.95132718,-79.02493417
137085;CHPD;DISPATCH DEER;825 N ESTES DR;CHAPEL HILL;NC;27514;N;2016-12-03;5:59:00 PM;2016-12-03;5:59:00 PM;2016-12-03;5:59:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.93517071;-79.05434851;35.93517071,-79.05434851
114988;CHPD;DISPATCH DEER;996 CLELAND DR;CHAPEL HILL;NC;27517;;2015-08-14;10:36:00 PM;2015-08-14;10:36:00 PM;2015-08-14;10:36:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.91860084;-79.01654202;35.91860084,-79.01654202
139282;CHPD;DISPATCH OF DEER;142 DONEGAL DR/GALWAY DR;CHAPEL HILL;NC;27517;;2017-01-25;6:52:00 PM;2017-01-25;6:51:00 PM;2017-01-25;6:52:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.92212898;-79.00229853;35.92212898,-79.00229853
134742;CHPD;DISPATCHED DEER;910 MARTIN LUTHER KING JR BLVD;CHAPEL HILL;NC;27514;N;2016-10-16;10:34:00 PM;2016-10-16;10:34:00 PM;2016-10-16;10:34:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.93109872;-79.05512563;35.93109872,-79.05512563
120656;CHPD;DISPATCHING INJURED DEER;250 PINEY MOUNTAIN RD/CROW HOLLOW;CHAPEL HILL;NC;27514;Y;2015-12-15;6:30:00 PM;2015-12-15;6:20:00 PM;2015-12-15;6:30:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.94249753;-79.04857452;35.94249753,-79.04857452
119422;CHPD;DISPUTE;1000 DOGWOOD ACRES DR;CHAPEL HILL;NC;27516;N;2015-11-17;5:02:00 PM;2015-11-17;5:02:00 PM;2015-11-17;5:02:00 PM;ANIMAL;OPEN LAND AREAS;;46;W;F;35.87235909;-79.06917777;35.87235909,-79.06917777
155766;CHPD;DOG ATTACK;1000 DOGWOOD ACRES DR;CHAPEL HILL;NC;27514;;2018-03-15;12:31:00 PM;2018-03-15;12:00:00 PM;2018-03-15;12:31:00 PM;ANIMAL;ALL OTHER;;28;W;M;35.87235909;-79.06917777;35.87235909,-79.06917777
132235;CHPD;DOG BARKING COMPLAINT;216 N ROBERSON ST;CHAPEL HILL;NC;27516;N;2016-08-20;7:06:00 PM;2016-08-20;7:06:00 PM;2016-08-20;7:06:00 PM;ANIMAL;ALL OTHER;;;;;35.91255778;-79.06420598;35.91255778,-79.06420598
173169;CHPD;DOG BITE;212 PINEGATE CIR;CHAPEL HILL;NC;27514;;2019-08-02;3:20:00 AM;2019-08-01;11:00:00 AM;2019-08-02;3:20:00 AM;ANIMAL;;;;B;F;35.94942766;-79.00884872;35.94942766,-79.00884872
138408;CHPD;DOG BITE;300  ROSSBURN WAY;CHAPEL HILL;NC;27516;N;2017-01-04;5:54:00 PM;2017-01-04;4:00:00 PM;2017-01-04;4:00:00 PM;ANIMAL;OPEN LAND AREAS;;;W;F;35.89095941;-79.07742844;35.89095941,-79.07742844
127084;CHPD;DOG BITE;6000 FARRINGTON RD;CHAPEL HILL;NC;27517;U;2016-04-28;12:36:00 AM;2016-04-28;12:36:00 AM;2016-04-28;12:36:00 AM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;33;I;F;35.91166344;-78.98415087;35.91166344,-78.98415087
119756;CHPD;DOG BITE;301 HIGHVIEW DR;CHAPEL HILL;NC;27517;;2015-11-25;5:47:00 PM;2015-11-25;1:15:00 PM;2015-11-25;1:15:00 PM;ANIMAL;HOME OF VICTIM - SINGLE FAMILY;;61;W;M;35.93779118;-79.00308354;35.93779118,-79.00308354
174089;CHPD;DOG BITES AND ATTACKS;120 S ESTES DR;CHAPEL HILL;NC;27514;;2019-09-01;8:17:00 AM;2019-08-31;11:00:00 AM;2019-08-31;11:05:00 AM;ANIMAL;;;;A;F;35.92588417;-79.03287211;35.92588417,-79.03287211
173633;CHPD;DOG BITES AND ATTACKS;1408 BRIGHAM RD;CHAPEL HILL;NC;27517;;2019-08-18;6:38:00 PM;2019-08-18;6:30:00 PM;2019-08-18;6:38:00 PM;ANIMAL;;;;W;F;35.92196779;-79.01347349;35.92196779,-79.01347349
172352;CHPD;DOG BITES AND ATTACKS;100 CARR ST;CHAPEL HILL;NC;27516;;2019-07-05;5:02:00 PM;2019-07-05;4:45:00 PM;2019-07-05;5:02:00 PM;ANIMAL;;;47;W;M;35.91583239;-79.05760397;35.91583239,-79.05760397
167739;CHPD;DOG BITES AND ATTACKS;125 HILLSPRING LN;CHAPEL HILL;NC;27516;;2019-02-10;1:29:00 AM;2019-02-10;12:30:00 AM;2019-02-10;1:29:00 AM;ANIMAL;;;;W;F;35.88842635;-79.06910162;35.88842635,-79.06910162
166492;CHPD;DOG BITES AND ATTACKS;1000 WEAVER DAIRY RD;CHAPEL HILL;NC;27514;;2019-01-05;3:38:00 PM;2019-01-05;3:35:00 PM;2019-01-05;3:38:00 PM;ANIMAL;;;44;W;M;35.96552705;-79.0540766;35.96552705,-79.0540766
164018;CHPD;DOG BITES AND ATTACKS;228 MARKHAM DR;CHAPEL HILL;NC;27514;N;2018-10-21;8:03:00 AM;2018-10-21;8:03:00 AM;2018-10-21;8:03:00 AM;ANIMAL;OPEN LAND AREAS;;43;W;F;35.94501637;-79.03033833;35.94501637,-79.03033833
162939;CHPD;DOG BITES AND ATTACKS;E MAIN ST/W FRANKLIN ST;CARRBORO;NC;27510;;2018-09-22;11:47:00 AM;2018-09-22;11:47:00 AM;2018-09-22;11:47:00 AM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;68;W;F;35.90966302;-79.06504158;35.90966302,-79.06504158
162842;CHPD;DOG BITES AND ATTACKS;399 UMSTEAD DR;CHAPEL HILL;NC;27516;N;2018-09-19;7:40:00 PM;2018-09-19;7:35:00 PM;2018-09-19;7:40:00 PM;ANIMAL;ALL OTHER;;;W;M;35.9225349;-79.06472306;35.9225349,-79.06472306
159738;CHPD;DOG BITES AND ATTACKS;800 PRITCHARD AVE EXT;CHAPEL HILL;NC;27516;;2018-06-27;7:59:00 PM;2018-06-27;7:30:00 PM;2018-06-27;7:59:00 PM;ANIMAL;HOME OF VICTIM - SINGLE FAMILY;;27;W;M;35.92018739;-79.0611484;35.92018739,-79.0611484
157391;CHPD;DOG BITES AND ATTACKS;235 ERWIN RD;CHAPEL HILL;NC;27514;Y;2018-04-28;7:25:00 PM;2018-04-28;7:15:00 PM;2018-04-28;7:20:00 PM;ANIMAL;OPEN LAND AREAS;;46;A;F;35.95062632;-79.01752203;35.95062632,-79.01752203
157165;CHPD;DOG BITES AND ATTACKS;479 SUMMERWALK CIR;CHAPEL HILL;NC;27517;;2018-04-22;11:58:00 PM;2018-04-22;11:58:00 PM;2018-04-22;11:58:00 PM;ANIMAL;OPEN LAND AREAS;;19;A;F;35.89674258;-79.01037825;35.89674258,-79.01037825
155103;CHPD;DOG BITES AND ATTACKS;151 SCHULTZ ST;CHAPEL HILL;NC;27514;N;2018-02-25;8:55:00 AM;2018-02-25;8:55:00 AM;2018-02-25;8:55:00 AM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;36;W;F;35.96518026;-79.0477083;35.96518026,-79.0477083
155048;CHPD;DOG BITES AND ATTACKS;180 ST ANDREWS LN;CHAPEL HILL;NC;27517;;2018-02-23;6:20:00 PM;2018-02-23;6:20:00 PM;2018-02-23;6:20:00 PM;ANIMAL;OPEN LAND AREAS;;31;W;F;35.93846943;-79.00916665;35.93846943,-79.00916665
144917;CHPD;DOG BITES AND ATTACKS;1301 CYPRESS RD;CHAPEL HILL;NC;27517;N;2017-05-30;7:17:00 PM;2017-05-30;7:05:00 PM;2017-05-30;7:17:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;;;35.93169497;-79.0169264;35.93169497,-79.0169264
141206;CHPD;DOG BITES AND ATTACKS;407 NORTH ST;CHAPEL HILL;NC;27514;N;2017-03-04;6:39:00 PM;2017-03-04;4:15:00 PM;2017-03-04;6:39:00 PM;ANIMAL;HOME OF VICTIM - SINGLE FAMILY;;73;W;F;35.91800168;-79.04980092;35.91800168,-79.04980092
135219;CHPD;DOG BITES AND ATTACKS;1801 FORDHAM BLVD;CHAPEL HILL;NC;27514;N;2016-10-25;4:48:00 PM;2016-10-25;4:48:00 PM;2016-10-25;4:48:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;54;B;F;35.9448229;-79.0126758;35.9448229,-79.0126758
131005;CHPD;DOG BITES AND ATTACKS;101 BOOKER CREEK TRL;CHAPEL HILL;NC;27514;N;2016-07-25;9:20:00 PM;2016-07-25;8:00:00 PM;2016-07-25;8:00:00 PM;ANIMAL;OPEN LAND AREAS;;;W;F;35.94846838;-79.02680819;35.94846838,-79.02680819
127598;CHPD;DOG BITES AND ATTACKS;100 STANDISH DR/LEGION RD;CHAPEL HILL;NC;27517;N;2016-05-08;7:55:00 PM;2016-05-08;7:55:00 PM;2016-05-08;7:55:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;;B;F;35.94204157;-79.01284384;35.94204157,-79.01284384
121587;CHPD;DOG BITES AND ATTACKS;SAGE RD/ERWIN RD;CHAPEL HILL;NC;27514;;2016-01-09;3:56:00 PM;2016-01-09;3:56:00 PM;2016-01-09;3:56:00 PM;ANIMAL;HIGHWAY/ROAD/STREET  ETC.;;60;W;M;35.95372461;-79.01957488;35.95372461,-79.01957488
